# Constructed from biom file
#OTU ID	SRR13247365	SRR13247365C	SRR13247372	SRR13247372C	SRR13247410	SRR13247410C	SRR13247414	SRR13247414C	SRR13247420	SRR13247420C	SRR13247432	SRR13247432C	SRR13247439	SRR13247439C	SRR13247459	SRR13247459C	SRR13247464	SRR13247464C
PWY0-1533	5066.248696714525	5066.248696714525	4776.477588713559	4776.477588713559	1126.3721916548222	1126.3721916548222	1760.2423956477173	1760.2423956477173	5298.720583959269	5298.720583959269	1218.6598544524302	1218.6598544524302	2126.4308893599177	2126.4308893599177	1841.9419136615377	1841.9419136615377	2816.301316534762	2816.301316534762
PWY0-1586	37038.17474627058	37038.17474627058	41219.169057901105	41219.169057901105	30209.65628071201	30209.65628071201	31944.420882403312	31944.420882403312	42658.60336188559	42658.60336188559	15006.536961309934	15006.536961309934	33585.50082806482	33585.50082806482	61241.05391388724	61241.05391388724	31627.205341691642	31627.205341691642
PWY0-162	33464.69666983594	33464.69666983594	31335.98210733231	31335.98210733231	24020.666988208817	24020.666988208817	38616.09080414438	38616.09080414438	38888.96716940981	38888.96716940981	25245.133116956615	25245.133116956615	30685.82998530078	30685.82998530078	21589.248451959487	21589.248451959487	23167.200607216982	23167.200607216982
PWY0-166	28657.953640561496	28657.953640561496	27027.108226566947	27027.108226566947	21075.676241895322	21075.676241895322	31645.626366934757	31645.626366934757	32764.93834423244	32764.93834423244	18077.69111098758	18077.69111098758	26480.308329272546	26480.308329272546	19660.212260977423	19660.212260977423	19806.992948662988	19806.992948662988
PWY0-321	102.22222782935899	102.22222782935899	139.05330259356597	139.05330259356597	122.1641432542747	122.1641432542747	16.665617880948528	16.665617880948528	844.0296038614568	844.0296038614568	27.174162530173753	27.174162530173753	27.296893583718738	27.296893583718738	11.641785214341118	11.641785214341118	45.43509217289217	45.43509217289217
PWY0-41	3335.59329808378	3335.59329808378	979.7782022037698	979.7782022037698	1745.9863526380168	1745.9863526380168	3302.0345208946683	3302.0345208946683	3656.663390030191	3656.663390030191	795.9475763799827	795.9475763799827	1514.5297926586845	1514.5297926586845	1857.027732767875	1857.027732767875	1433.2179946159922	1433.2179946159922
PWY0-42	173.63592891640124	173.63592891640124	811.8959907139447	811.8959907139447	180.19748400513936	180.19748400513936	24.241510589835922	24.241510589835922	929.0127441533227	929.0127441533227	242.5186429724823	242.5186429724823	39.90989541147974	39.90989541147974	275.6667102040284	275.6667102040284	146.16906409602737	146.16906409602737
PWY0-781	37586.60512584107	37586.60512584107	31054.087441905813	31054.087441905813	32547.081333577702	32547.081333577702	40537.84757228984	40537.84757228984	37436.37115536532	37436.37115536532	16984.235040083797	16984.235040083797	37913.45359427512	37913.45359427512	38675.07732047287	38675.07732047287	29545.357748303573	29545.357748303573
PWY0-845	17399.079995575317	17399.079995575317	16934.11581376744	16934.11581376744	17376.54803460761	17376.54803460761	12492.758495319606	12492.758495319606	12195.952372730811	12195.952372730811	3906.599882618507	3906.599882618507	9854.60290924428	9854.60290924428	7023.032261081889	7023.032261081889	5382.1869389665235	5382.1869389665235
PWY0-862	21323.395168777115	21323.395168777115	12507.090538853265	12507.090538853265	24819.830828431503	24819.830828431503	9514.865183220314	9514.865183220314	13058.050647819487	13058.050647819487	27061.555261205976	27061.555261205976	10263.485563993105	10263.485563993105	5028.228199285688	5028.228199285688	11647.50666459989	11647.50666459989
PWY1G-0	2861.9162582252634	2861.9162582252634	148.65234312886943	148.65234312886943	1199.3689290008845	1199.3689290008845	3849.846815381249	3849.846815381249	1394.0532983935914	1394.0532983935914	184.09938771041587	184.09938771041587	747.2975722616375	747.2975722616375	943.2359559389786	943.2359559389786	268.33762667411094	268.33762667411094
PWY490-3	26061.445638913745	26061.445638913745	23660.067826858245	23660.067826858245	38492.48730546518	38492.48730546518	19846.3072824305	19846.3072824305	19326.01887370078	19326.01887370078	14249.08944188397	14249.08944188397	45620.83829380504	45620.83829380504	34952.433467085	34952.433467085	28768.307970036545	28768.307970036545
PWY4FS-7	71493.35114443222	71493.35114443222	75506.376191521	75506.376191521	73325.383574919	73325.383574919	62259.13196137991	62259.13196137991	61161.26688998874	61161.26688998874	40237.31303431963	40237.31303431963	82876.8871458644	82876.8871458644	82876.69279788333	82876.69279788333	63536.01587238446	63536.01587238446
PWY4FS-8	71493.35114443222	71493.35114443222	75506.376191521	75506.376191521	73325.383574919	73325.383574919	62259.13196137991	62259.13196137991	61161.26688998875	61161.26688998875	40237.313034319624	40237.313034319624	82876.8871458644	82876.8871458644	82876.69279788333	82876.69279788333	63536.01587238446	63536.01587238446
PWY5F9-12	0.0	0.0	0.02270664278659231	0.02270664278659231	0.0	0.0	0.35315707874508606	0.35315707874508606	0.0	0.0	0.011146224056629767	0.011146224056629767	0.0	0.0	0.0	0.0	0.0	0.0
PWYG-321	24634.973761339334	24634.973761339334	14714.24255245434	14714.24255245434	28338.910351607014	28338.910351607014	11276.410958311162	11276.410958311162	15236.340234417108	15236.340234417108	28430.965664107945	28430.965664107945	12098.508417589848	12098.508417589848	6015.454190670673	6015.454190670673	13544.471720829415	13544.471720829415
PYRIDNUCSAL-PWY	44743.8373077133	44743.8373077133	51732.99969723449	51732.99969723449	50224.392974154915	50224.392974154915	44541.57131985644	44541.57131985644	39101.12313713995	39101.12313713995	33645.18234421678	33645.18234421678	54038.15419882336	54038.15419882336	60719.09756983582	60719.09756983582	41917.003353580745	41917.003353580745
PYRIDNUCSYN-PWY	44184.4348279858	44184.4348279858	49443.307475132686	49443.307475132686	35655.32339051839	35655.32339051839	33949.590374444764	33949.590374444764	36743.738555795346	36743.738555795346	27268.26779226208	27268.26779226208	37098.37202100631	37098.37202100631	48293.029403281354	48293.029403281354	30952.09780757135	30952.09780757135
PYRIDOXSYN-PWY	11923.742869899163	11923.742869899163	12139.396191134643	12139.396191134643	12259.193600155095	12259.193600155095	7182.568323730252	7182.568323730252	8228.167916440338	8228.167916440338	2992.160485945337	2992.160485945337	6552.610942190899	6552.610942190899	4144.490013669596	4144.490013669596	3642.641195898572	3642.641195898572
REDCITCYC	46033.91441518008	46033.91441518008	41662.36388442203	41662.36388442203	51430.310705613745	51430.310705613745	33165.134669647734	33165.134669647734	27818.185045752154	27818.185045752154	22379.681694537558	22379.681694537558	58349.22427206751	58349.22427206751	48390.09320256891	48390.09320256891	40938.28916483852	40938.28916483852
RHAMCAT-PWY	13585.498793684523	13585.498793684523	12041.476000723671	12041.476000723671	15566.769965351841	15566.769965351841	17613.977576049605	17613.977576049605	14423.872081584263	14423.872081584263	12191.451832111063	12191.451832111063	8412.318689987867	8412.318689987867	10225.602763353907	10225.602763353907	7404.422163537994	7404.422163537994
RIBOSYN2-PWY	35659.7604916049	35659.7604916049	37650.14889395707	37650.14889395707	41455.334477099546	41455.334477099546	36456.434049531876	36456.434049531876	33740.756842497474	33740.756842497474	29765.13642363538	29765.13642363538	43397.23036055109	43397.23036055109	49988.34903341132	49988.34903341132	33566.67368252317	33566.67368252317
RUMP-PWY	5021.058224711203	5021.058224711203	10295.136370373748	10295.136370373748	3102.9441184418392	3102.9441184418392	11658.387194966836	11658.387194966836	7111.97910888464	7111.97910888464	3531.1169114619156	3531.1169114619156	3500.322168192504	3500.322168192504	6875.379040393451	6875.379040393451	4493.2800828423315	4493.2800828423315
SALVADEHYPOX-PWY	35613.59955078316	35613.59955078316	38317.73421838927	38317.73421838927	29384.25395488776	29384.25395488776	30257.49306260299	30257.49306260299	34565.50230067016	34565.50230067016	16576.144325613106	16576.144325613106	27866.98907835552	27866.98907835552	38878.03222069239	38878.03222069239	26780.512355506264	26780.512355506264
SER-GLYSYN-PWY	65647.1887173442	65647.1887173442	71377.15482686744	71377.15482686744	67830.15561507095	67830.15561507095	69658.8464995625	69658.8464995625	58089.01609197082	58089.01609197082	41589.133764705526	41589.133764705526	75976.04829623124	75976.04829623124	77723.52885466277	77723.52885466277	58406.30036789571	58406.30036789571
SO4ASSIM-PWY	14786.180783362504	14786.180783362504	17285.796719473223	17285.796719473223	19124.726213028083	19124.726213028083	12305.407985425969	12305.407985425969	12711.950756973425	12711.950756973425	11926.825078886433	11926.825078886433	16114.036877851635	16114.036877851635	25060.067231511024	25060.067231511024	9778.361200718786	9778.361200718786
SUCSYN-PWY	192.20136639242455	192.20136639242455	483.4103684509338	483.4103684509338	40.84203340307746	40.84203340307746	52.253632604525706	52.253632604525706	1189.8918842831067	1189.8918842831067	97.30700813829662	97.30700813829662	77.44116226864419	77.44116226864419	107.45635086733343	107.45635086733343	224.3684155248899	224.3684155248899
SULFATE-CYS-PWY	25249.961416809878	25249.961416809878	29523.05299318782	29523.05299318782	30460.442732491614	30460.442732491614	21192.31215201008	21192.31215201008	22247.299354265295	22247.299354265295	18602.828081085067	18602.828081085067	26901.32608504089	26901.32608504089	39423.15072622715	39423.15072622715	17798.905413644927	17798.905413644927
TCA	33061.80460669854	33061.80460669854	27596.448757279566	27596.448757279566	23907.446532101436	23907.446532101436	24469.77518390472	24469.77518390472	28293.451435782754	28293.451435782754	14532.062716688313	14532.062716688313	21518.95513750979	21518.95513750979	20215.267412003643	20215.267412003643	14112.667979232401	14112.667979232401
TCA-GLYOX-BYPASS	10248.922324046867	10248.922324046867	2519.9212767911604	2519.9212767911604	3040.307614492838	3040.307614492838	7906.950189309148	7906.950189309148	6543.922587247292	6543.922587247292	1245.2682492269269	1245.2682492269269	2098.9003320039224	2098.9003320039224	3024.0105714723286	3024.0105714723286	1477.0454382060398	1477.0454382060398
TEICHOICACID-PWY	12151.115976362022	12151.115976362022	11794.151161922464	11794.151161922464	10661.816803447027	10661.816803447027	19857.62763070316	19857.62763070316	18145.189124814577	18145.189124814577	7958.350887519101	7958.350887519101	12246.407210079478	12246.407210079478	12650.256680453256	12650.256680453256	14697.436261137269	14697.436261137269
THISYN-PWY	25112.035829317767	25112.035829317767	24997.212303655317	24997.212303655317	24864.27559856898	24864.27559856898	18397.31723707156	18397.31723707156	18723.139718542698	18723.139718542698	24392.69944103848	24392.69944103848	22036.69481461712	22036.69481461712	19451.814699012248	19451.814699012248	14078.312457308517	14078.312457308517
THREOCAT-PWY	1400.1510637422382	1400.1510637422382	131.56912268370783	131.56912268370783	277.38135981084264	277.38135981084264	50.35180143173554	50.35180143173554	1632.3121232781539	1632.3121232781539	167.92085019332234	167.92085019332234	492.18855852283485	492.18855852283485	853.8126291048351	853.8126291048351	744.6271609759885	744.6271609759885
THRESYN-PWY	59833.64064064066	59833.64064064066	64339.566905634965	64339.566905634965	67136.28820353137	67136.28820353137	54612.27559073253	54612.27559073253	57298.44233579775	57298.44233579775	42178.4819441524	42178.4819441524	69056.86150691482	69056.86150691482	69934.5743487865	69934.5743487865	52720.95238941051	52720.95238941051
TRNA-CHARGING-PWY	66756.70013328348	66756.70013328348	71541.20767435512	71541.20767435512	69702.55549033303	69702.55549033303	65410.66449317427	65410.66449317427	59395.716327945374	59395.716327945374	41811.75966918628	41811.75966918628	78101.53892258053	78101.53892258053	76637.57892748158	76637.57892748158	59557.64508865032	59557.64508865032
TRPSYN-PWY	34251.43516250113	34251.43516250113	42053.54526714217	42053.54526714217	26828.28201619947	26828.28201619947	33210.11261007251	33210.11261007251	35902.455763132595	35902.455763132595	24438.865104771092	24438.865104771092	26466.472388643226	26466.472388643226	44711.943580209554	44711.943580209554	28218.6026735365	28218.6026735365
TYRFUMCAT-PWY	2110.193408040499	2110.193408040499	381.10661422186405	381.10661422186405	1032.6842467595895	1032.6842467595895	3309.693728423257	3309.693728423257	1684.9887133453885	1684.9887133453885	206.9780910519179	206.9780910519179	807.6204335462131	807.6204335462131	1003.4167205744018	1003.4167205744018	406.9902128196021	406.9902128196021
UBISYN-PWY	8566.999558969936	8566.999558969936	4038.684535438557	4038.684535438557	3936.5832883952507	3936.5832883952507	1379.0934144401847	1379.0934144401847	4806.175351815534	4806.175351815534	1217.650681643074	1217.650681643074	1225.1460418776712	1225.1460418776712	1529.7633459412468	1529.7633459412468	1452.406637914362	1452.406637914362
UDPNAGSYN-PWY	50793.17247932646	50793.17247932646	52461.32005660153	52461.32005660153	35851.66437908104	35851.66437908104	48183.16314266666	48183.16314266666	49113.119759301866	49113.119759301866	21854.179254219212	21854.179254219212	46886.73407675276	46886.73407675276	54087.256450080866	54087.256450080866	39590.045152470375	39590.045152470375
VALDEG-PWY	0.2973013706262526	0.2973013706262526	125.89813969593952	125.89813969593952	0.08895379233524484	0.08895379233524484	20.728089727904642	20.728089727904642	233.50774729919405	233.50774729919405	0.06506384757679172	0.06506384757679172	17.34238582692438	17.34238582692438	27.845312712607864	27.845312712607864	63.43028967504407	63.43028967504407
VALSYN-PWY	79097.30158309717	79097.30158309717	89949.43212335798	89949.43212335798	78201.52379514738	78201.52379514738	75345.6886326619	75345.6886326619	68991.64680973945	68991.64680973945	46311.20118401609	46311.20118401609	84215.27303289049	84215.27303289049	95209.48513149115	95209.48513149115	67497.19628400778	67497.19628400778
